T/K,rho/(kg/m3),cp/(J/(kg.K)),K/(W/(m.K)),alpha_thermal/(1/K),resistivity/(ohm.m)
1,2657,0.051,0.677,0,0.0000000303
1.5,2657,0.0773,1.06,0,0.0000000303
2,2657,0.108,1.45,0,0.0000000303
2.5,2657,0.143,1.85,0,0.0000000303
3,2657,0.184,2.27,0,0.0000000303
3.5,2657,0.229,2.69,0,0.0000000303
4,2657,0.28,3.12,0,0.0000000303
4.5,2657,0.337,3.56,0,0.0000000303
5,2657,0.388,4,0,0.0000000303
5.5,2657,0.448,4.44,0,0.0000000303
6,2657,0.515,4.89,0,0.0000000303
6.5,2657,0.59,5.35,0,0.0000000303
7,2657,0.673,5.8,0,0.0000000303
7.5,2657,0.765,6.26,0,0.0000000303
8,2657,0.867,6.73,0,0.0000000303
8.5,2657,0.981,7.19,0,0.0000000303
9,2657,1.11,7.66,0,0.0000000303
9.5,2657,1.25,8.14,0,0.0000000303
10,2657,1.4,8.6,0,0.0000000303
10.5,2657,1.56,9.06,0,0.0000000303
11,2657,1.74,9.52,7.512129504E-09,0.0000000303
11.5,2657,1.93,9.98,3.791115214E-08,0.0000000303
12,2657,2.14,10.4,6.909846892E-08,0.0000000303
12.5,2657,2.37,10.9,0.0000001010656954,0.0000000303
13,2657,2.62,11.4,0.0000001338044824,0.0000000303
13.5,2657,2.89,11.8,0.0000001673065157,0.0000000303
14,2657,3.18,12.3,0.0000002015635163,0.0000000303
14.5,2657,3.5,12.8,0.0000002365672402,0.0000000303
15,2657,3.84,13.2,0.0000002723094784,0.0000000303
15.5,2657,4.21,13.7,0.0000003087820571,0.0000000303
16,2657,4.61,14.1,0.0000003459768371,0.0000000303
16.5,2657,5.03,14.6,0.0000003838857143,0.0000000303
17,2657,5.49,15.1,0.0000004225006197,0.0000000303
17.5,2657,5.97,15.5,0.0000004618135187,0.0000000303
18,2657,6.49,16,0.0000005018164118,0.0000000303
18.5,2657,7.04,16.4,0.0000005425013343,0.0000000303
19,2657,7.62,16.9,0.0000005838603561,0.0000000303
19.5,2657,8.24,17.3,0.000000625885582,0.0000000303
20,2657,8.9,17.8,0.0000006685691512,0.0000000303
20.5,2657,9.6,18.3,0.0000007119032378,0.0000000303
21,2657,10.3,18.7,0.0000007558800504,0.0000000303
21.5,2657,11.1,19.2,0.0000008004918321,0.0000000303
22,2657,11.9,19.6,0.0000008457308606,0.0000000303
22.5,2657,12.8,20.1,0.0000008915894483,0.0000000303
23,2657,13.7,20.5,0.0000009380599417,0.0000000303
23.5,2657,14.7,21,0.0000009851347219,0.0000000303
24,2657,15.7,21.4,0.000001032806205,0.0000000303
24.5,2657,16.7,21.8,0.000001081066839,0.0000000303
25,2657,17.8,22.3,0.000001129909111,0.0000000303
25.5,2657,18.9,22.7,0.000001179325537,0.0000000303
26,2657,20.1,23.2,0.000001229308671,0.0000000303
26.5,2657,21.4,23.6,0.0000012798511,0.0000000303
27,2657,22.6,24,0.000001330945444,0.0000000303
27.5,2657,24,24.5,0.00000138258436,0.0000000303
28,2657,25.4,24.9,0.000001434760536,0.0000000303
28.5,2657,26.8,25.3,0.000001487466696,0.0000000303
29,2657,28.3,25.8,0.000001540695598,0.0000000303
29.5,2657,29.8,26.2,0.000001594440033,0.0000000303
30,2657,31.5,26.6,0.000001648692828,0.0000000304
30.5,2657,33.3,27,0.00000170344684,0.0000000304
31,2657,35.1,27.4,0.000001758694964,0.0000000304
31.5,2657,37,27.8,0.000001814430128,0.0000000304
32,2657,39,28.2,0.000001870645291,0.0000000304
32.5,2657,41,28.6,0.00000192733345,0.0000000304
33,2657,43.1,29,0.000001984487633,0.0000000304
33.5,2657,45.2,29.4,0.000002042100902,0.0000000304
34,2657,47.4,29.8,0.000002100166354,0.0000000304
34.5,2657,49.6,30.2,0.000002158677118,0.0000000304
35,2657,51.9,30.6,0.000002217626357,0.0000000304
35.5,2657,54.2,31,0.00000227700727,0.0000000304
36,2657,56.6,31.4,0.000002336813086,0.0000000304
36.5,2657,59,31.8,0.00000239703707,0.0000000304
37,2657,61.5,32.2,0.00000245767252,0.0000000304
37.5,2657,64.1,32.6,0.000002518712765,0.0000000304
38,2657,66.7,33,0.000002580151172,0.0000000304
38.5,2657,69.3,33.4,0.000002641981138,0.0000000304
39,2657,72,33.7,0.000002704196094,0.0000000304
